League,Team,Player,Country,Appearances,URL
2019–20 Premier League,2019–20 Southampton F.C. season,Harry Lewis,England,0,"https://en.wikipedia.org/wiki/Harry_Lewis_(footballer,_born_1997)"
2019–20 Premier League,2019–20 Southampton F.C. season,Nathan Tella,England,0,https://en.wikipedia.org/wiki/Nathan_Tella
2019–20 Premier League,2019–20 Southampton F.C. season,Yan Valery,France,0,https://en.wikipedia.org/wiki/Yan_Valery
2019–20 Premier League,2019–20 Southampton F.C. season,Sam McQueen,England,0,https://en.wikipedia.org/wiki/Sam_McQueen
2019–20 Premier League,2019–20 Southampton F.C. season,Cédric Soares,Portugal,33,https://en.wikipedia.org/wiki/C%C3%A9dric_Soares
2019–20 Premier League,2019–20 Southampton F.C. season,Maya Yoshida,Japan,104,https://en.wikipedia.org/wiki/Maya_Yoshida
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Michel Vorm,Netherlands,15,https://en.wikipedia.org/wiki/Michel_Vorm
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Juan Foyth,Argentina,11,https://en.wikipedia.org/wiki/Juan_Foyth
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Davinson Sánchez,Colombia,32,https://en.wikipedia.org/wiki/Davinson_S%C3%A1nchez
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Paulo Gazzaniga,Argentina,1,https://en.wikipedia.org/wiki/Paulo_Gazzaniga
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Danny Rose,England,29,"https://en.wikipedia.org/wiki/Danny_Rose_(footballer,_born_1990)"
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Eric Dier,England,45,https://en.wikipedia.org/wiki/Eric_Dier
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Ben Davies,Wales,58,"https://en.wikipedia.org/wiki/Ben_Davies_(footballer,_born_1993)"
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Serge Aurier,Ivory_Coast,66,https://en.wikipedia.org/wiki/Serge_Aurier
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Harry Winks,England,10,https://en.wikipedia.org/wiki/Harry_Winks
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Toby Alderweireld,Belgium,104,https://en.wikipedia.org/wiki/Toby_Alderweireld
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Jan Vertonghen (3rd C),Belgium,123,https://en.wikipedia.org/wiki/Jan_Vertonghen
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Giovani Lo Celso,Argentina,23,https://en.wikipedia.org/wiki/Giovani_Lo_Celso
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Tanguy Ndombele,France,6,https://en.wikipedia.org/wiki/Tanguy_Ndombele
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Hugo Lloris (C),France,120,https://en.wikipedia.org/wiki/Hugo_Lloris
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Gedson Fernandes,Portugal,0,https://en.wikipedia.org/wiki/Gedson_Fernandes
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Ryan Sessegnon,England,0,https://en.wikipedia.org/wiki/Ryan_Sessegnon
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Moussa Sissoko,France,65,https://en.wikipedia.org/wiki/Moussa_Sissoko
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Steven Bergwijn,Netherlands,Total,https://en.wikipedia.org/wiki/Steven_Bergwijn
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Erik Lamela,Argentina,25,https://en.wikipedia.org/wiki/Erik_Lamela
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Dele Alli,England,37,https://en.wikipedia.org/wiki/Dele_Alli
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Lucas Moura,Brazil,35,https://en.wikipedia.org/wiki/Lucas_Moura
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Son Heung-min,South_Korea,18,https://en.wikipedia.org/wiki/Son_Heung-min
2019–20 Premier League,2019–20 Tottenham Hotspur F.C. season,Harry Kane (VC),England,51,https://en.wikipedia.org/wiki/Harry_Kane
2019–20 Premier League,2019–20 West Ham United F.C. season,Gonçalo Cardoso,Portugal,0,"https://en.wikipedia.org/wiki/Gon%C3%A7alo_Cardoso_(footballer,_born_2000)"
2019–20 Premier League,2019–20 West Ham United F.C. season,David Martin,England,0,"https://en.wikipedia.org/wiki/David_Martin_(footballer,_born_1986)"
2019–20 Premier League,2019–20 West Ham United F.C. season,Issa Diop,France,0,https://en.wikipedia.org/wiki/Issa_Diop_(footballer)
2019–20 Premier League,2019–20 West Ham United F.C. season,Fabián Balbuena,Paraguay,15,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Balbuena
2019–20 Premier League,2019–20 West Ham United F.C. season,Angelo Ogbonna,Italy,13,https://en.wikipedia.org/wiki/Angelo_Ogbonna
2019–20 Premier League,2019–20 West Ham United F.C. season,Roberto,Spain,0,https://en.wikipedia.org/wiki/Roberto_Jim%C3%A9nez_Gago
2019–20 Premier League,2019–20 West Ham United F.C. season,Aaron Cresswell,England,3,https://en.wikipedia.org/wiki/Aaron_Cresswell
2019–20 Premier League,2019–20 West Ham United F.C. season,Ryan Fredericks,England,0,https://en.wikipedia.org/wiki/Ryan_Fredericks
2019–20 Premier League,2019–20 West Ham United F.C. season,Ben Johnson,England,0,"https://en.wikipedia.org/wiki/Ben_Johnson_(footballer,_born_2000)"
2019–20 Premier League,2019–20 West Ham United F.C. season,Arthur Masuaku,Democratic_Republic_of_the_Congo,8,https://en.wikipedia.org/wiki/Arthur_Masuaku
2019–20 Premier League,2019–20 West Ham United F.C. season,Łukasz Fabiański,Poland,55,https://en.wikipedia.org/wiki/%C5%81ukasz_Fabia%C5%84ski
2019–20 Premier League,2019–20 West Ham United F.C. season,Pablo Fornals,Spain,2,https://en.wikipedia.org/wiki/Pablo_Fornals
2019–20 Premier League,2019–20 West Ham United F.C. season,Manuel Lanzini,Argentina,5,https://en.wikipedia.org/wiki/Manuel_Lanzini
2019–20 Premier League,2019–20 West Ham United F.C. season,Winston Reid,New_Zealand,25,https://en.wikipedia.org/wiki/Winston_Reid
2019–20 Premier League,2019–20 West Ham United F.C. season,Declan Rice,England,3,https://en.wikipedia.org/wiki/Declan_Rice
2019–20 Premier League,2019–20 West Ham United F.C. season,Sébastien Haller,France,2,https://en.wikipedia.org/wiki/S%C3%A9bastien_Haller
2019–20 Premier League,2019–20 West Ham United F.C. season,Felipe Anderson,Brazil,2,https://en.wikipedia.org/wiki/Felipe_Anderson
2019–20 Premier League,2019–20 West Ham United F.C. season,Robert Snodgrass,Scotland,28,https://en.wikipedia.org/wiki/Robert_Snodgrass
2019–20 Premier League,2019–20 West Ham United F.C. season,Albian Ajeti,Switzerland,0,https://en.wikipedia.org/wiki/Albian_Ajeti
2019–20 Premier League,2019–20 West Ham United F.C. season,Mark Noble (C),England,0,https://en.wikipedia.org/wiki/Mark_Noble
2019–20 Premier League,2019–20 West Ham United F.C. season,Andriy Yarmolenko,Ukraine,92,https://en.wikipedia.org/wiki/Andriy_Yarmolenko
2019–20 Premier League,2019–20 West Ham United F.C. season,Xande Silva,Portugal,0,https://en.wikipedia.org/wiki/Xande_Silva
2019–20 Premier League,2019–20 West Ham United F.C. season,Jack Wilshere,England,34,https://en.wikipedia.org/wiki/Jack_Wilshere
2019–20 Premier League,2019–20 West Ham United F.C. season,Michail Antonio,England,0,https://en.wikipedia.org/wiki/Michail_Antonio
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Bruno Jordão,Portugal,0,https://en.wikipedia.org/wiki/Bruno_Jord%C3%A3o
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Matt Doherty,Republic_of_Ireland,16,"https://en.wikipedia.org/wiki/Matt_Doherty_(footballer,_born_1992)"
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Jesús Vallejo ‡,Spain,0,https://en.wikipedia.org/wiki/Jes%C3%BAs_Vallejo
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Pedro Neto,Portugal,1,https://en.wikipedia.org/wiki/Pedro_Neto
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Daniel Podence,Portugal,1,https://en.wikipedia.org/wiki/Daniel_Podence
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Conor Coady,England,3,https://en.wikipedia.org/wiki/Conor_Coady
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Ryan Bennett ¤,England,0,https://en.wikipedia.org/wiki/Ryan_Bennett_(footballer)
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Rúben Neves,Portugal,18,https://en.wikipedia.org/wiki/R%C3%BAben_Neves
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Patrick Cutrone ¤,Italy,1,https://en.wikipedia.org/wiki/Patrick_Cutrone
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Willy Boly,France,0,https://en.wikipedia.org/wiki/Willy_Boly
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Morgan Gibbs-White,England,0,https://en.wikipedia.org/wiki/Morgan_Gibbs-White
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Jonny,Spain,3,https://en.wikipedia.org/wiki/Jonny_(footballer)
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Taylor Perry,England,0,https://en.wikipedia.org/wiki/Taylor_Perry
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Dion Sanderson ¤,England,0,https://en.wikipedia.org/wiki/Dion_Sanderson
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Rui Patrício,Portugal,90,https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Diogo Jota,Portugal,10,https://en.wikipedia.org/wiki/Diogo_Jota
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Rúben Vinagre,Portugal,0,https://en.wikipedia.org/wiki/R%C3%BAben_Vinagre
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Leonardo Campana,Ecuador,0,https://en.wikipedia.org/wiki/Leonardo_Campana
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Romain Saïss,Morocco,42,https://en.wikipedia.org/wiki/Romain_Sa%C3%AFss
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Terry Taylor,Wales,0,https://en.wikipedia.org/wiki/Terry_Taylor_(footballer)
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Ryan Giles ¤,England,0,https://en.wikipedia.org/wiki/Ryan_Giles
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Raúl Jiménez,Mexico,86,https://en.wikipedia.org/wiki/Ra%C3%BAl_Jim%C3%A9nez
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Leander Dendoncker,Belgium,12,https://en.wikipedia.org/wiki/Leander_Dendoncker
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Renat Dadashov,Azerbaijan,Total,https://en.wikipedia.org/wiki/Renat_Dadashov
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,John Ruddy,England,1,https://en.wikipedia.org/wiki/John_Ruddy
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Owen Otasowie,United_States,0,https://en.wikipedia.org/wiki/Owen_Otasowie
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Benny Ashley-Seal ¤,England,0,https://en.wikipedia.org/wiki/Benny_Ashley-Seal
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Max Kilman,England,0,https://en.wikipedia.org/wiki/Max_Kilman
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Adama Traoré,Spain,3,"https://en.wikipedia.org/wiki/Adama_Traor%C3%A9_(footballer,_born_1996)"
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,João Moutinho,Portugal,129,https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Flávio Cristóvão †,Portugal,0,https://en.wikipedia.org/wiki/Fl%C3%A1vio_Crist%C3%B3v%C3%A3o
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Meritan Shabani,Germany,0,https://en.wikipedia.org/wiki/Meritan_Shabani
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Oskar Buur,Denmark,0,https://en.wikipedia.org/wiki/Oskar_Buur
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Luke Cundle,England,0,https://en.wikipedia.org/wiki/Luke_Cundle
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Chem Campbell,Wales,0,https://en.wikipedia.org/wiki/Chem_Campbell
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Austin Samuels ¤,England,0,https://en.wikipedia.org/wiki/England
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Christian Marques,Switzerland,0,https://en.wikipedia.org/wiki/Switzerland
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Lewis Richards,Republic_of_Ireland,0,https://en.wikipedia.org/wiki/Republic_of_Ireland
2019–20 Premier League,2019–20 Wolverhampton Wanderers F.C. season,Andreas Söndergaard,Denmark,0,https://en.wikipedia.org/wiki/Denmark
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Maksym Imerekov,Ukraine,0,https://en.wikipedia.org/wiki/Maksym_Imerekov
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Artur Zapadnya,Ukraine,0,https://en.wikipedia.org/wiki/Artur_Zapadnya
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Vitaliy Yermakov,Ukraine,0,https://en.wikipedia.org/wiki/Vitaliy_Yermakov
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Ihor Lytovka,Ukraine,0,https://en.wikipedia.org/wiki/Ihor_Lytovka
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Andriy Mostovyi,Ukraine,0,https://en.wikipedia.org/wiki/Andriy_Mostovyi
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Andriy Hitchenko,Ukraine,0,https://en.wikipedia.org/wiki/Andriy_Hitchenko
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Yukhym Konoplya List B (on loan from Shakhtar Donetsk),Ukraine,3,https://en.wikipedia.org/wiki/Yukhym_Konoplya
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Yevhen Past,Ukraine,0,https://en.wikipedia.org/wiki/Yevhen_Past
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Andriy Dombrovskyi,Ukraine,0,https://en.wikipedia.org/wiki/Andriy_Dombrovskyi
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Levan Arveladze,Ukraine,0,https://en.wikipedia.org/wiki/Levan_Arveladze
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Vladyslav Ohirya,Ukraine,0,https://en.wikipedia.org/wiki/Vladyslav_Ohirya
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Andriy Yakymiv List B,Ukraine,0,https://en.wikipedia.org/wiki/Andriy_Yakymiv
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Denys Favorov (Captain),Ukraine,0,https://en.wikipedia.org/wiki/Denys_Favorov
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Vladyslav Kalitvintsev,Ukraine,0,https://en.wikipedia.org/wiki/Vladyslav_Kalitvintsev
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Joonas Tamm,Estonia,38,https://en.wikipedia.org/wiki/Joonas_Tamm
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Yevheniy Belych List B,Ukraine,0,https://en.wikipedia.org/wiki/Yevheniy_Belych
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Oleksiy Hutsulyak,Ukraine,0,https://en.wikipedia.org/wiki/Oleksiy_Hutsulyak
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Yehor Kartushov,Ukraine,0,https://en.wikipedia.org/wiki/Yehor_Kartushov
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Serhiy Starenkyi,Ukraine,0,https://en.wikipedia.org/wiki/Serhiy_Starenkyi
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Dmytro Khlyobas,Ukraine,0,https://en.wikipedia.org/wiki/Dmytro_Khlyobas
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Orest Kuzyk,Ukraine,0,https://en.wikipedia.org/wiki/Orest_Kuzyk
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Andriy Totovytskyi,Ukraine,0,https://en.wikipedia.org/wiki/Andriy_Totovytskyi
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Oleksandr Filippov,Ukraine,5,https://en.wikipedia.org/wiki/Oleksandr_Filippov
2019–20 Ukrainian Premier League,2019–20 FC Desna Chernihiv season,Pylyp Budkivskyi,Ukraine,0,https://en.wikipedia.org/wiki/Pylyp_Budkivskyi
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Heorhiy Bushchan,Ukraine,0,https://en.wikipedia.org/wiki/Heorhiy_Bushchan
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Oleksandr Syrota List B,Ukraine,0,https://en.wikipedia.org/wiki/Oleksandr_Syrota
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Denys Popov List B,Ukraine,0,https://en.wikipedia.org/wiki/Denys_Popov
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Vladyslav Kucheruk List B,Ukraine,0,https://en.wikipedia.org/wiki/Vladyslav_Kucheruk
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Artem Shabanov,Ukraine,1,https://en.wikipedia.org/wiki/Artem_Shabanov
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Vitaliy Mykolenko List B,Ukraine,9,https://en.wikipedia.org/wiki/Vitaliy_Mykolenko
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Mykyta Burda,Ukraine,0,https://en.wikipedia.org/wiki/Mykyta_Burda
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Josip Pivarić,Croatia,26,https://en.wikipedia.org/wiki/Josip_Pivari%C4%87
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Denys Boyko,Ukraine,6,https://en.wikipedia.org/wiki/Denys_Boyko
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Tomasz Kędziora,Poland,0,https://en.wikipedia.org/wiki/Tomasz_K%C4%99dziora
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Mohammed Kadiri,Ghana,0,https://en.wikipedia.org/wiki/Mohammed_Kadiri
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Serhiy Sydorchuk (Captain),Ukraine,25,https://en.wikipedia.org/wiki/Serhiy_Sydorchuk
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Volodymyr Shepelyev,Ukraine,3,https://en.wikipedia.org/wiki/Volodymyr_Shepelyev
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Carlos de Pena,Uruguay,0,https://en.wikipedia.org/wiki/Carlos_de_Pena
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Benjamin Verbič,Slovenia,29,https://en.wikipedia.org/wiki/Benjamin_Verbi%C4%8D
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Gerson Rodrigues,Luxembourg,0,"https://en.wikipedia.org/wiki/Gerson_Rodrigues_(footballer,_born_1995)"
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Oleksandr Andriyevskyi,Ukraine,0,https://en.wikipedia.org/wiki/Oleksandr_Andriyevskyi
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Oleksandr Karavayev,Ukraine,22,https://en.wikipedia.org/wiki/Oleksandr_Karavayev
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Vitaliy Buyalskyi,Ukraine,0,https://en.wikipedia.org/wiki/Vitaliy_Buyalskyi
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Nazariy Rusyn List B,Ukraine,0,https://en.wikipedia.org/wiki/Nazariy_Rusyn
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Olabiran Muyiwa List B,Nigeria,0,https://en.wikipedia.org/wiki/Olabiran_Muyiwa
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Viktor Tsyhankov List B,Ukraine,0,https://en.wikipedia.org/wiki/Viktor_Tsyhankov
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Yevhen Isayenko List B,Ukraine,0,https://en.wikipedia.org/wiki/Yevhen_Isayenko
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Mikkel Duelund,Denmark,0,https://en.wikipedia.org/wiki/Mikkel_Duelund
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Heorhiy Tsitaishvili List B,Ukraine,0,https://en.wikipedia.org/wiki/Heorhiy_Tsitaishvili
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Mykola Shaparenko List B,Ukraine,7,https://en.wikipedia.org/wiki/Mykola_Shaparenko
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Ibrahim Kargbo Jr. List B,Belgium,0,https://en.wikipedia.org/wiki/Ibrahim_Kargbo_Jr.
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Fran Sol,Spain,0,https://en.wikipedia.org/wiki/Fran_Sol
2019–20 Ukrainian Premier League,2019–20 FC Dynamo Kyiv season,Artem Besyedin,Ukraine,13,https://en.wikipedia.org/wiki/Artem_Besyedin
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Vladyslav Dubinchak List B  (on loan from Dynamo Kyiv),Ukraine,0,https://en.wikipedia.org/wiki/Vladyslav_Dubinchak
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Vasyl Pryima,Ukraine,0,https://en.wikipedia.org/wiki/Vasyl_Pryima
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Oleksiy Khakhlyov List B,Ukraine,0,https://en.wikipedia.org/wiki/Oleksiy_Khakhlyov
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Dmytro Klyots,Ukraine,0,https://en.wikipedia.org/wiki/Dmytro_Klyots
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Oleh Veremiyenko List B,Ukraine,0,https://en.wikipedia.org/wiki/Oleh_Veremiyenko
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Oleh Kudryk  (on loan from Shakhtar Donetsk),Ukraine,0,https://en.wikipedia.org/wiki/Oleh_Kudryk
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Volodymyr Makhankov,Ukraine,0,https://en.wikipedia.org/w/index.php?title=Volodymyr_Makhankov&action=edit&redlink=1
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Denys Slyusar List B,Ukraine,0,https://en.wikipedia.org/w/index.php?title=Denys_Slyusar&action=edit&redlink=1
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Roman Slyva List B,Ukraine,0,https://en.wikipedia.org/wiki/Roman_Slyva
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Andro Giorgadze,Georgia_(country),0,https://en.wikipedia.org/wiki/Andro_Giorgadze
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Artem Kozak List B,Ukraine,0,https://en.wikipedia.org/wiki/Artem_Kozak
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Volodymyr Yakimets List B,Ukraine,0,https://en.wikipedia.org/wiki/Volodymyr_Yakimets
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Hennadiy Pasich,Ukraine,0,https://en.wikipedia.org/wiki/Hennadiy_Pasich
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Yuriy Tlumak List B,Ukraine,0,https://en.wikipedia.org/wiki/Yuriy_Tlumak
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Abukar Mohamed List B  (on loan from Lazio),Somalia,0,https://en.wikipedia.org/wiki/Abukar_Mohamed
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Ostap Prytula List B,Ukraine,0,https://en.wikipedia.org/wiki/Ostap_Prytula
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Volodymyr Tanchyk,Ukraine,0,https://en.wikipedia.org/wiki/Volodymyr_Tanchyk
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Yaroslav Deda List B,Ukraine,0,https://en.wikipedia.org/wiki/Yaroslav_Deda
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Maksym Khlan List B,Ukraine,0,https://en.wikipedia.org/wiki/Maksym_Khlan
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Vasyl Runich List B,Ukraine,0,https://en.wikipedia.org/wiki/Vasyl_Runich
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Hisham Layous List B,Israel,0,https://en.wikipedia.org/wiki/Hisham_Layous
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Rostyslav Lyakh List B,Ukraine,0,https://en.wikipedia.org/wiki/Rostyslav_Lyakh
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Oleksiy Sych List B,Ukraine,0,https://en.wikipedia.org/wiki/Oleksiy_Sych
2019–20 Ukrainian Premier League,2019–20 FC Karpaty Lviv season,Alexandru Boiciuc,Moldova,0,https://en.wikipedia.org/wiki/Alexandru_Boiciuc
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Yevhen Volynets,Ukraine,0,https://en.wikipedia.org/wiki/Yevhen_Volynets
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Anton Yashkov,Ukraine,0,https://en.wikipedia.org/wiki/Anton_Yashkov
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Yevhen Kucherenko List B,Ukraine,0,https://en.wikipedia.org/wiki/Yevhen_Kucherenko
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Oleksandr Chornomorets,Ukraine,0,https://en.wikipedia.org/wiki/Oleksandr_Chornomorets
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Illya Kovalenko List B,Ukraine,0,"https://en.wikipedia.org/w/index.php?title=Illya_Kovalenko_(footballer,_born_2001)&action=edit&redlink=1"
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Oleksiy Zozulya,Ukraine,0,https://en.wikipedia.org/wiki/Oleksiy_Zozulya
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Kyrylo Petrov,Ukraine,0,https://en.wikipedia.org/wiki/Kyrylo_Petrov
2019–20 Ukrainian Premier League,2019–20 FC Kolos Kovalivka season,Vadym Paramonov,Ukraine,0,https://en.wikipedia.org/wiki/Vadym_Paramonov
